name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,showcase,notes,image_front,image_rear
J.J. Putz,Arizona Diamondbacks,2013,2012,P,topps,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Paul Goldschmidt,Arizona Diamondbacks,2014,2013,1B,topps,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
J.J. Putz,Arizona Diamondbacks,2014,2013,P,topps,402,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Patrick Corbin,Arizona Diamondbacks,2014,2013,P,topps,611,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dan Haren,Arizona Diamondbacks,2010,2009,P,topps,none,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Martin Prado,Arizona Diamondbacks,2014,2013,3B,topps,349,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Barry Enright,Arizona Diamondbacks,2011,2010,P,topps,386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Juan Gutierrez,Arizona Diamondbacks,2011,2010,P,topps,291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brad Ziegler,Arizona Diamondbacks,2014,2013,P,topps,556,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Gerardo Parra,Arizona Diamondbacks,2014,2013,OF,topps,379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Wade Miley,Arizona Diamondbacks,2014,2013,P,topps,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eury De La Rosa,Arizona Diamondbacks,2014,2013,P,topps,456,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Addison Reed,Arizona Diamondbacks,2014,2013,P,topps,551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cody Ross,Arizona Diamondbacks,2014,2013,OF,topps,339,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
David Holmberg,Arizona Diamondbacks,2014,2013,P,topps,242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Didi Gregorius,Arizona Diamondbacks,2014,2013,SS,topps,562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Paul Goldschmidt,Arizona Diamondbacks,2018,2017,1B,topps,AD-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Miguel Montero,Arizona Diamondbacks,2014,2013,C,topps,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brandon McCarthy,Arizona Diamondbacks,2014,2013,P,topps,291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Matt Davidson,Arizona Diamondbacks,2014,2013,3B,topps,199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tyler Skaggs,Arizona Diamondbacks,2014,2013,P,topps,63,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris Owings,Arizona Diamondbacks,2014,2013,SS,topps,232,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Aaron Hill,Arizona Diamondbacks,2014,2013,2B,topps,292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cliff Pennington,Arizona Diamondbacks,2014,2013,SS,topps,203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Trevor Cahill,Arizona Diamondbacks,2014,2013,P,topps,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris Owings,Arizona Diamondbacks,2018,2017,"2B, OF",topps,AD-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Patrick Corbin,Arizona Diamondbacks,2018,2017,P,topps,AD-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Chris Young,Arizona Diamondbacks,2011,2010,OF,topps,316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eric Byrnes,Arizona Diamondbacks,2008,2007,OF,upper deck,406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Taijuan Walker,Arizona Diamondbacks,2018,2017,P,topps,AD-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
A.J. Pollock,Arizona Diamondbacks,2018,2017,OF,topps,AD-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Jake Lamb,Arizona Diamondbacks,2018,2017,3B,topps,AD-8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Nick Ahmed,Arizona Diamondbacks,2018,2017,SS,topps,AD-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Shelby Miller,Arizona Diamondbacks,2018,2017,P,topps,AD-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Jeff Mathis,Arizona Diamondbacks,2018,2017,C,topps,AD-5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Robbie Ray,Arizona Diamondbacks,2018,2017,P,topps,AD-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Zack Godley,Arizona Diamondbacks,2018,2017,P,topps,AD-7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
J.D. Martinez,Arizona Diamondbacks,2018,2017,OF,topps,AD-9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
David Peralta,Arizona Diamondbacks,2018,2017,OF,topps,AD-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Brandon Drury,Arizona Diamondbacks,2018,2017,2B,topps,AD-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Tasmany Tomas,Arizona Diamondbacks,2018,2017,OF,topps,AD-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Archie Bradley,Arizona Diamondbacks,2018,2017,P,topps,AD-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Zack Greinke,Arizona Diamondbacks,2018,2017,P,topps,AD-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Team Set,NA,NA
Joe Saunders,Arizona Diamondbacks,2012,2011,P,topps,223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Randy Johnson,Arizona Diamondbacks,2008,2007,P,upper deck,402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
A.J. Pollock,Arizona Diamondbacks,2014,2013,OF,topps,648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rubby De La Rosa,Arizona Diamondbacks,2017,2016,P,topps,231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Steven Souza Jr.,Arizona Diamondbacks,2018,2017,OF,topps,23,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Paul Goldschmidt,Arizona Diamondbacks,2019,2018,1B,topps,297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Domingo Leyba,Arizona Diamondbacks,2015,2014,2B,bowman,67,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Yoan Lopez,Arizona Diamondbacks,2015,2014,P,bowman,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ildemaro Vargas,Arizona Diamondbacks,2020,2019,2B,topps,114,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jake Lamb,Arizona Diamondbacks,2020,2019,3B,topps,158,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mark Reynolds,Arizona Diamondbacks,2008,2007,3B,topps,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Orlando Hudson,Arizona Diamondbacks,2008,2007,2B,topps,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eduardo Escobar,Arizona Diamondbacks,2019,2018,3B,topps,HW62,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Holiday Variant,NA,NA
David Peralta,Arizona Diamondbacks,2017,2016,OF,topps,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Paul Goldschmidt,Arizona Diamondbacks,2017,2016,1B,topps,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Christian Walker,Arizona Diamondbacks,2019,2018,1B,topps,US18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Ahmed,Arizona Diamondbacks,2019,2018,SS,topps,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zack Godley,Arizona Diamondbacks,2019,2018,P,topps,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Taijuan Walker,Arizona Diamondbacks,2017,2016,P,topps,US233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Andrew Chafin,Arizona Diamondbacks,2019,2018,P,topps,484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Luke Weaver,Arizona Diamondbacks,2019,2018,P,topps,US277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Merrill Kelly,Arizona Diamondbacks,2020,2019,P,topps,137,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Alex Avila,Arizona Diamondbacks,2019,2018,C,topps,458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
John Ryan Murphy,Arizona Diamondbacks,2019,2018,C,topps,US186,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Wilmer Flores,Arizona Diamondbacks,2019,2018,"1B, 2B",topps,US203,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Robbie Ray,Arizona Diamondbacks,2017,2017,P,topps,US153,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Greg Holland,Arizona Diamondbacks,2019,2018,P,topps,US190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brandon Drury,Arizona Diamondbacks,2017,2016,OF,topps,470,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tim Locastro,Arizona Diamondbacks,2021,2020,OF,topps,585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Ahmed,Arizona Diamondbacks,2021,2020,SS,topps,618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kole Calhoun,Arizona Diamondbacks,2021,2020,OF,topps,512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tyler Gilbert,Arizona Diamondbacks,2022,2021,P,topps,130,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Stuart Fairchild,Arizona Diamondbacks,2022,2021,OF,topps,163,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,Arizona Diamondbacks,2022,2021,team,topps,144,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Merrill Kelly,Arizona Diamondbacks,2022,2021,P,topps,74,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Drew Ellis,Arizona Diamondbacks,2022,2021,3B,topps,298,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Christian Walker,Arizona Diamondbacks,2022,2021,1B,topps,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Pavin Smith,Arizona Diamondbacks,2022,2021,"1B, OF",topps,106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carson Kelly,Arizona Diamondbacks,2022,2021,C,topps,177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Josh Reddick,Arizona Diamondbacks,2022,2021,OF,topps,318,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Luke Weaver,Arizona Diamondbacks,2022,2021,P,topps,273,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ketel Marte,Arizona Diamondbacks,2022,2021,"2B, OF",topps,275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tyler Gilbert,Arizona Diamondbacks,2022,2021,P,topps,130,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jason Kubel,Arizona Diamondbacks,2013,2012,OF,topps,129,1,0,0,0,1,1,0,0,1,0,0,purple,0,0,0,0,0,0,0,0,1,NA,jaso_2013_top_129_f.png,jaso_2013_top_129_r.png
Pavin Smith,Arizona Diamondbacks,2021,2020,1B,topps,23,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eduardo Escobar,Arizona Diamondbacks,2021,2020,3B,topps,229,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Asdrubal Cabrera,Arizona Diamondbacks,2021,2020,"1B, 3B",topps,398,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Daulton Varsho,Arizona Diamondbacks,2022,2021,"C, OF",topps,394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Randy Johnson,Arizona Diamondbacks,2022,2021,P,topps,NHC-2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,No Hit Club,NA,NA
Henry Ramos,Arizona Diamondbacks,2022,2021,OF,topps,455,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zac Gallen,Arizona Diamondbacks,2022,2021,P,topps,562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mark Melancon,Arizona Diamondbacks,2022,2021,P,topps,592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Josh VanMeter,Arizona Diamondbacks,2022,2021,2B,topps,534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Ahmed,Arizona Diamondbacks,2022,2021,SS,topps,371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Taylor Widener,Arizona Diamondbacks,2022,2021,P,topps,374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Seth Beer,Arizona Diamondbacks,2022,2021,1B,topps,345,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Juis Frias,Arizona Diamondbacks,2022,2021,P,topps,338,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jake McCarthy,Arizona Diamondbacks,2022,2021,OF,topps,370,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
David Peralta,Arizona Diamondbacks,2022,2021,OF,topps,410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Josh Rojas,Arizona Diamondbacks,2022,2021,2B,topps,US180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jordan Luplow,Arizona Diamondbacks,2022,2021,OF,topps,US286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Seth Beer,Arizona Diamondbacks,2022,2021,OF,topps,162,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
Josh Rojas,Arizona Diamondbacks,2022,2021,3B,topps,USC172,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Merrill Kelly,Arizona Diamondbacks,2023,2022,P,topps,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Seth Beer,Arizona Diamondbacks,2023,2022,"1B, DH",topps,105,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zac Gallen,Arizona Diamondbacks,2023,2022,P,topps,412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Drey Jameson,Arizona Diamondbacks,2023,2022,P,topps,502,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Alek Thomas,Arizona Diamondbacks,2023,2022,OF,topps,568,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Corbin Carrol,Arizona Diamondbacks,2023,2022,OF,topps,SMLB-34,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Stars of MLB,NA,NA
Emmanuel Rivera,Arizona Diamondbacks,2023,2022,3B,topps,431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carson Kelly,Arizona Diamondbacks,2023,2022,C,topps,633,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jake McCarthy,Arizona Diamondbacks,2023,2022,OF,topps,422,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ryne Nelson,Arizona Diamondbacks,2023,2022,P,topps,459,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Geraldo Perdomo,Arizona Diamondbacks,2023,2022,SS,topps,531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tommy Henry,Arizona Diamondbacks,2023,2022,P,topps,336,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lourdes Gourriel Jr.,Arizona Diamondbacks,2023,2022,OF,topps,579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Corbin Carrol,Arizona Diamondbacks,2023,2022,OF,topps,401,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zac Gallen,Arizona Diamondbacks,2023,2022,P,topps,412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Christian Walker,Arizona Diamondbacks,2023,2022,1B,topps,639,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Evan Longoria,Arizona Diamondbacks,2023,2022,3B,topps,492,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Gabriel Moreno,Arizona Diamondbacks,2023,2022,C,topps,SML-57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
P.J. Higgins,Arizona Diamondbacks,2023,2022,C,topps,US82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lourdes Gourriel Jr.,Arizona Diamondbacks,2023,2022,OF,topps,ASG-35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Randy Johnson,Arizona Diamondbacks,2022,2022,P,topps,PAG-24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,Pitching a Gem,NA,NA
Ketel Marte,Arizona Diamondbacks,2023,2022,2B,topps,239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Caleb Smith,Arizona Diamondbacks,2023,2022,P,topps,191,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zach Davies,Arizona Diamondbacks,2023,2022,P,topps,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,Arizona Diamondbacks,2023,2022,team,topps,263,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
