name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,showcase,notes,image_front,image_rear
Freddie Freeman,Atlanta Braves,2011,2010,1B,topps,145,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,fred_2011_top_145_f.png,fred_2011_top_145_r.png
Derrek Lee,Atlanta Braves,2011,2010,1B,topps,273,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Omar Infante,Atlanta Braves,2011,2010,2B,topps,81,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Martin Prado,Atlanta Braves,2011,2010,2B,topps,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Yunel Escobar,Atlanta Braves,2010,2009,SS,upper deck,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Yunel Escobar,Atlanta Braves,2010,2009,SS,topps,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Alex Gonzalez,Atlanta Braves,2011,2010,SS,topps,310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chipper Jones,Atlanta Braves,2010,2009,3B,upper deck,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chipper Jones,Atlanta Braves,2011,2010,3B,topps,169,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Freddie Freeman,Atlanta Braves,2013,2012,1B,topps,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Minor,Atlanta Braves,2011,2010,P,topps,478,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kris Medlen,Atlanta Braves,2011,2010,P,topps,392,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tim Hudson,Atlanta Braves,2011,2010,P,topps,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Craig Kimbrel,Atlanta Braves,2012,2011,P,topps,143,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
Brian McCann,Atlanta Braves,2011,2010,C,topps,415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brian McCann,Atlanta Braves,2009,2008,C,upper deck,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,First Edition (Gold Border),NA,NA
Craig Kimbrel,Atlanta Braves,2012,2011,P,topps,113,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Series One Checklist, Rookie Saves Record",NA,NA
Brandon Beachy,Atlanta Braves,2011,2010,P,topps,446,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jair Jurrjens,Atlanta Braves,2011,2010,P,topps,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Billy Wagner,Atlanta Braves,2011,2010,P,topps,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Derek Lowe,Atlanta Braves,2011,2010,P,topps,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jonny Venters,Atlanta Braves,2011,2010,P,topps,619,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tyler Yates,Atlanta Braves,2008,2007,P,upper deck,416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Derek Lowe,Atlanta Braves,2010,2009,P,upper deck,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tommy Hanson,Atlanta Braves,2011,2010,P,topps,505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Justin Upton,Atlanta Braves,2014,2013,OF,topps,229,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brian McCann,Atlanta Braves,2014,2013,C,topps,225,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ervin Santana,Atlanta Braves,2014,2013,P,topps,659,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
B.J. Upton,Atlanta Braves,2014,2013,OF,topps,621,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Alex Wood,Atlanta Braves,2014,2013,P,topps,437,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris Johnson,Atlanta Braves,2014,2013,3B,topps,619,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dan Uggla,Atlanta Braves,2014,2013,2B,topps,365,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Craig Kimbrel,Atlanta Braves,2013,2012,P,topps,499,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Series Two Checklist, Back-to-back, 40 SVs and ERA Below 1.50",NA,NA
Craig Kimbrel,Atlanta Braves,2014,2013,P,topps,425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Freddie Freeman,Atlanta Braves,2014,2013,1B,topps,579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Evan Gattis,Atlanta Braves,2014,2013,C,topps,464,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
David Hale,Atlanta Braves,2014,2013,P,topps,363,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Joey Terdoslavich,Atlanta Braves,2014,2013,OF,topps,408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brandon Beachy,Atlanta Braves,2014,2013,P,topps,454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Christian Bethancourt,Atlanta Braves,2014,2013,C,topps,447,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kris Medlen,Atlanta Braves,2014,2013,P,topps,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Andrelton Simmons,Atlanta Braves,2014,2013,SS,topps,283,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jason Heyward,Atlanta Braves,2014,2013,OF,topps,212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Julio Teheran,Atlanta Braves,2014,2013,P,topps,288,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Minor,Atlanta Braves,2014,2013,P,topps,316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Freddie Freeman,Atlanta Braves,2014,2013,1B,topps,US264,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ryan Doumit,Atlanta Braves,2014,2013,C,topps,US-108,0,0,0,0,1,1,0,0,0,0,0,gold,0,0,0,0,0,0,0122/2014,0,1,NA,ryan_2014_top_us108_f.png,ryan_2014_top_us108_r.png
Tyler Pastornicky,Atlanta Braves,2014,2013,2B,topps,US-159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tom Glavine,Atlanta Braves,2014,2013,P,topps,WSC-9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,World Series Heroes (1995),NA,NA
Pete Smith,Atlanta Braves,1990,1989,P,leaf,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris Chambliss,Atlanta Braves,1984,1984,1B,donruss,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Shane Greene,Atlanta Braves,2020,2019,P,topps,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Markakis,Atlanta Braves,2020,2019,OF,topps,156,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Julio Teheran,Atlanta Braves,2020,2019,P,topps,195,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kevin Gausman,Atlanta Braves,2019,2018,P,topps,317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dale Murphy,Atlanta Braves,1990,1989,OF,leaf,243,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Claudell Washington,Atlanta Braves,1982,1981,OF,topps,758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Rafael Ramirez,Atlanta Braves,1982,1981,SS,donruss,546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Al Hrabosky,Atlanta Braves,1982,1981,P,donruss,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jorge Campillo,Atlanta Braves,2009,2008,P,topps,424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lucas Sims,Atlanta Braves,2015,2014,P,bowman,120,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zane Smith,Atlanta Braves,1985,1985,P,donruss,565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jeff Dedmon,Atlanta Braves,1984,1984,P,donruss,554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bruce Benedict,Atlanta Braves,1984,1984,C,donruss,196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Craig McMurtry,Atlanta Braves,1984,1984,P,donruss,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Pascual Perez,Atlanta Braves,1984,1984,P,donruss,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Christ Chambliss,Atlanta Braves,1984,1984,1B,donruss,168,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Rafael Ramirez,Atlanta Braves,1984,1984,SS,donruss,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Glenn Hubbard,Atlanta Braves,1984,1984,2B,donruss,242,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Glenn Hubbard,Atlanta Braves,1985,1984,2B,topps,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Albert Hall,Atlanta Braves,1985,1984,OF,topps,676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rafael Ramirez,Atlanta Braves,1985,1984,SS,topps,647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rick Mahler,Atlanta Braves,1984,1984,P,donruss,385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bruce Benedict,Atlanta Braves,1984,1984,C,donruss,196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Josh Donaldson,Atlanta Braves,2019,2018,P,topps,US257,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dallas Keuchel,Atlanta Braves,2019,2018,P,topps,US285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bob Horner,Atlanta Braves,1984,1984,"1B, 3B",donruss,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rick Mahler,Atlanta Braves,1983,1982,P,topps,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Julio Teheran,Atlanta Braves,2020,2019,P,topps,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ron Gant,Atlanta Braves,1989,1988,3B,upper deck,378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Arodys Vizcaino,Atlanta Braves,2019,2018,P,topps,476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rufino Linares,Atlanta Braves,1982,1981,OF,donruss,310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Larry Bradford,Atlanta Braves,1982,1981,P,donruss,553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Gene Garber,Atlanta Braves,1982,1981,P,donruss,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jody Davis,Atlanta Braves,1989,1988,C,upper deck,795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lonnie Smith,Atlanta Braves,1989,1988,OF,upper deck,731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jose Alvarez,Atlanta Braves,1989,1988,P,upper deck,734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zane Smith,Atlanta Braves,1989,1988,P,upper deck,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jeff Blauser,Atlanta Braves,1989,1988,"1B, 2B, 3B, SS",upper deck,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Steve Bedrosian,Atlanta Braves,1983,1982,P,topps,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jaime Garcia,Atlanta Braves,2017,2016,P,topps,US182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Danny Santana,Atlanta Braves,2017,2016,OF,topps,US31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Folynewicz,Atlanta Braves,2019,2018,P,topps,387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Max Fried,Atlanta Braves,2021,2020,P,topps,262,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,max_2021_top_262_f.png,max_2021_top_262_r.png
Tommy Milone,Atlanta Braves,2021,2020,P,topps,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA
Dale Murphy,Atlanta Braves,1987,1987,OF,donruss,BC-14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Donruss MVP,NA,NA
Ozzie Virgil,Atlanta Braves,1987,1987,C,donruss,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Greg Maddux,Atlanta Braves,2011,2010,P,topps,KC-61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Champion Base Ball Pitcher (Mini card),NA,NA
Marcel Ozuna,Atlanta Braves,2021,2020,OF,topps,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,League Leaders (NL RBIs),NA,NA
Mike Soroka,Atlanta Braves,2021,2020,P,topps,388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ender Inciarte,Atlanta Braves,2021,2020,OF,topps,515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Marcel Ozuna,Atlanta Braves,2021,2020,OF,topps,472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
John Smoltz,Atlanta Braves,1990,1989,P,score,370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,john_1990_sco_370_f.png,john_1990_sco_370_r.png
Tommy Gregg,Atlanta Braves,1989,1988,OF,upper deck,751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Deion Sanders,Atlanta Braves,1993,1992,OF,bowman,438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mark Grant,Atlanta Braves,1991,1990,P,topps,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dale Murphy,Atlanta Braves,1990,1989,OF,score,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Derek Lilliquist,Atlanta Braves,1989,1988,P,upper deck,753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ozzie Virgil,Atlanta Braves,1989,1988,C,topps,179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ted Simmons,Atlanta Braves,1987,1987,"C, 1B",donruss,560,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rick Camp,Atlanta Braves,1982,1981,P,topps,637,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jeff Blauser,Atlanta Braves,1993,1992,"2B, SS",topps,552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Juan Berenguer,Atlanta Braves,1992,1991,P,topps,172,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Winner,NA,NA
Marvin Freeman,Atlanta Braves,1993,1992,P,topps,583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ronald Acuna Jr.,Atlanta Braves,2022,2021,OF,topps,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Austin Riley,Atlanta Braves,2022,2021,3B,topps,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kyle Muller,Atlanta Braves,2022,2021,P,topps,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chipper Jones,Atlanta Braves,2022,2021,3B,topps,T87-59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1,NA,chip_2022_top_t8759_f.png,chip_2022_top_t8759_r.png
Max Fried,Atlanta Braves,2022,2021,P,topps,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,Atlanta Braves,2022,2021,team,topps,164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jorge Soler,Atlanta Braves,2022,2021,OF,topps,208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Greg Maddux,Atlanta Braves,2022,2021,P,topps,DGDC-2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Diamond Greats,NA,NA
Freddie Freeman,Atlanta Braves,2022,2021,1B,topps,236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cristian Pache,Atlanta Braves,2022,2021,OF,topps,233,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Travis d'Arnaud,Atlanta Braves,2022,2021,C,topps,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Adam Duvall,Atlanta Braves,2022,2021,OF,topps,279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eddie Rosario,Atlanta Braves,2022,2021,OF,topps,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Drew Smyly,Atlanta Braves,2022,2021,P,topps,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Huascar Ynoa,Atlanta Braves,2022,2021,P,topps,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Luke Jackson,Atlanta Braves,2021,2020,P,topps,US146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Picture Time,Atlanta Braves,2021,2020,split,topps,372,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"A Win Is Worth 1,000 Words (Checklist)",NA,NA
Sean Newcomb,Atlanta Braves,2020,2019,P,topps,635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cristian Pache,Atlanta Braves,2021,2020,OF,bowman,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Luke Waddell,Atlanta Braves,2022,2021,SS,bowman,BP-48,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Joc Pederson,Atlanta Braves,2022,2021,OF,topps,528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dansby Swanson,Atlanta Braves,2021,2020,SS,topps,241,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,dans_2021_top_241_f.png,dans_2021_top_241_r.png
Freddie Freeman,Atlanta Braves,2021,2020,1B,topps,173,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,fred_2021_top_173_f.png,fred_2021_top_173_r.png
Ozzie Albies,Atlanta Braves,2022,2021,2B,topps,401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Soroka,Atlanta Braves,2022,2021,P,topps,527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ian Anderson,Atlanta Braves,2022,2021,P,topps,615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ian Anderson,Atlanta Braves,2022,2021,P,topps,615,1,0,0,0,1,1,0,0,0,0,0,brown,0,0,0,0,0,0,1515/2022,0,1,NA,ian_2022_top_615_f.png,ian_2022_top_615_r.png
Spencer Strider,Atlanta Braves,2022,2021,P,topps,509,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,spen_2022_top_509_f.png,spen_2022_top_509_r.png
Guillermo Heredia,Atlanta Braves,2022,2021,OF,topps,610,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
William Contreras,Atlanta Braves,2022,2021,C,topps,629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dansby Swanson,Atlanta Braves,2022,2021,SS,topps,507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tucker Davidson,Atlanta Braves,2022,2021,P,topps,624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ian Anderson,Atlanta Braves,2022,2021,P,topps,GN-34,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Generation Now,NA,NA
Ozzie Albies,Atlanta Braves,2022,2021,2B,topps,113,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
