name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,showcase,notes,image_front,image_rear
Chris Perez,Cleveland Indians,2014,2013,P,topps,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Swisher,Cleveland Indians,2014,2013,OF,topps,198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lonnie Chisenhall,Cleveland Indians,2014,2013,3B,topps,317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ubaldo Jimenez,Cleveland Indians,2014,2013,P,topps,216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Corey Kluber,Cleveland Indians,2014,2013,P,topps,279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ryan Rayburn,Cleveland Indians,2014,2013,OF,topps,440,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
John Axford,Cleveland Indians,2014,2013,P,topps,495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jose Ramirez,Cleveland Indians,2014,2013,2B,topps,424,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zach McAllister,Cleveland Indians,2014,2013,P,topps,616,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Vinnie Pestano,Cleveland Indians,2014,2013,P,topps,458,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carlos Santana,Cleveland Indians,2014,2013,C,topps,338,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
C.C. Lee,Cleveland Indians,2014,2013,P,topps,404,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Trevor Bauer,Cleveland Indians,2014,2013,P,topps,539,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Michael Bourn,Cleveland Indians,2014,2013,OF,topps,382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carlos Carrasco,Cleveland Indians,2014,2013,P,topps,501,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Yan Gomes,Cleveland Indians,2014,2013,C,topps,620,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Danny Salazar,Cleveland Indians,2014,2013,P,topps,530,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Asdrubal Cabrera,Cleveland Indians,2014,2013,SS,topps,559,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Justin Masterson,Cleveland Indians,2014,2013,P,topps,507,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Shin-Soo Choo,Cleveland Indians,2011,2010,OF,topps,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mitch Talbot,Cleveland Indians,2011,2010,P,topps,445,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Fausto Carmona,Cleveland Indians,2011,2010,P,topps,151,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Derek Lowe,Cleveland Indians,2012,2011,P,topps,638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carlos Santana,Cleveland Indians,2011,2010,C,topps,209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carlos Santana,Cleveland Indians,2011,2010,C,topps,TT-41,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Topps Town,NA,NA
Carlos Santana,Cleveland Indians,2013,2012,C,topps,CH-7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chasing History,carl_2013_top_ch7_f.png,carl_2013_top_ch7_r.png
Brett Butler,Cleveland Indians,1984,1984,OF,donruss,186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf Variant,NA,NA
Brett Butler,Cleveland Indians,1985,1985,OF,donruss,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Pat Tabler,Cleveland Indians,1985,1985,1B,donruss,129,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Mr. Clutch,NA,NA
Doug Jones,Cleveland Indians,1990,1989,P,leaf,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Albert Belle,Cleveland Indians,1994,1993,OF,upper deck,120,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Collector's Choice,NA,NA
John Farrell,Cleveland Indians,1990,1989,P,upper deck,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brad Hand,Cleveland Indians,2019,2018,P,topps,HW91,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Holiday variant,NA,NA
Mike Hargrove,Cleveland Indians,1982,1981,1B,donruss,389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Duane Kuiper,Cleveland Indians,1982,1981,2B,donruss,198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
John Denny,Cleveland Indians,1982,1981,P,topps,773,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Josh Tomlin,Cleveland Indians,2017,2016,P,topps,342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Travis Hafner,Cleveland Indians,2007,2006,DH,topps,OTG7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Own The Game,NA,NA
Chris Bando,Cleveland Indians,1982,1981,C,donruss,551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Joe Charboneau,Cleveland Indians,1982,1981,"OF, DH",topps,630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Roberto Perez,Cleveland Indians,2019,2018,C,topps,639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kevin Plawecki,Cleveland Indians,2019,2018,C,topps,US225,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brad Hand,Cleveland Indians,2019,2018,P,topps,US65,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Clevinger,Cleveland Indians,2019,2018,P,topps,199,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Phil Niekro,Cleveland Indians,1986,1986,P,sportflics,147,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3D Card,NA,NA
Neal Heaton,Cleveland Indians,1984,1984,P,donruss,373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Michael Brantley,Cleveland Indians,2019,2018,OF,topps,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carlos Santana,Cleveland Indians,2019,2018,DH,topps,237,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
Brett Butler,Cleveland Indians,1984,1984,OF,donruss,186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf Variant,NA,NA
Larry Melbourne,Cleveland Indians,1983,1982,2B,topps,91,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Toby Harrah,Cleveland Indians,1982,1981,3B,topps,532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Albert Belle,Cleveland Indians,1994,1993,OF,topps,219,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Jerry Willard,Cleveland Indians,1985,1984,C,topps,504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tom Waddell,Cleveland Indians,1985,1984,P,topps,453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carmen Castillo,Cleveland Indians,1985,1984,OF,topps,184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Jeffcoart,Cleveland Indians,1985,1984,P,topps,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris Bando,Cleveland Indians,1984,1984,C,donruss,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Thome,Cleveland Indians,1994,1993,3B,score,229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Thome,Cleveland Indians,1994,1993,3B,fleer,149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
George Vukovich,Cleveland Indians,1985,1985,OF,donruss,346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Andre Thornton,Cleveland Indians,1984,1984,DH,donruss,102,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf Variant,NA,NA
Neal Heaton,Cleveland Indians,1984,1984,P,donruss,373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Charles Nagy,Cleveland Indians,1992,1991,P,bowman,566,0,0,0,0,2,1,0,0,0,0,0,gold,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Hargrove,Cleveland Indians,1982,1981,1B,donruss,389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Hargrove,Cleveland Indians,1984,1984,1B,donruss,398,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rick Waits,Cleveland Indians,1982,1981,P,topps,573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Roberto Perez,Cleveland Indians,2020,2019,C,topps,186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brad Hand,Cleveland Indians,2020,2019,P,topps,101,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Doug Jones,Cleveland Indians,1989,1988,P,upper deck,540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brook Jacoby,Cleveland Indians,1989,1988,3B,upper deck,198,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Oddibe McDowell,Cleveland Indians,1989,1988,OF,upper deck,796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tom Veryzer,Cleveland Indians,1982,1981,SS,fleer,381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Pete O'Brien,Cleveland Indians,1989,1988,1B,upper deck,800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jay Bell,Cleveland Indians,1989,1988,SS,upper deck,489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Julio Franco,Cleveland Indians,1989,1988,2B,upper deck,186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ron Hassey,Cleveland Indians,1983,1982,C,topps,689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Boone Logan,Cleveland Indians,2017,2016,P,topps,US165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Andrew Miller,Cleveland Indians,2017,2016,P,topps,422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,Cleveland Indians,2021,2020,team,topps,459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Andrew Belle,Cleveland Indians,1993,1992,OF,bowman,445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ken Schrom,Cleveland Indians,1987,1986,P,donruss,501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Sandy Aloma,Cleveland Indians,1900,1990,C,donruss,489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jeff Kaiser,Cleveland Indians,1991,1990,P,topps,576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mark Whiten,Cleveland Indians,1993,1992,OF,topps,277,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Topps Gold,NA,NA
Steve Olin,Cleveland Indians,1991,1990,P,upper deck,215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jerry Browne,Cleveland Indians,1990,1989,2B,fleer,487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Scott Bailes,Cleveland Indians,1990,1989,P,fleer,484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cory Snyder,Cleveland Indians,1990,1989,OF,topps,770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dave Mlicki,Cleveland Indians,1993,1992,P,bowman,451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Doug Jones,Cleveland Indians,1990,1989,P,upper deck,632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cory Snyder,Cleveland Indians,1990,1989,OF,upper deck,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Daniel Espino,Cleveland Indians,2021,2020,P,bowman,BP-123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Bowman Prospect,NA,NA
Josh Taylor,Cleveland Indians,2021,2020,OF,topps,151,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA
Jaret Wright,Cleveland Indians,1999,1998,P,bowman,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kenny Lofton,Cleveland Indians,1999,1998,OF,bowman,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Charles Nagy,Cleveland Indians,1993,1992,P,topps,730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Austin Hedges,Cleveland Indians,2021,2020,C,topps,572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eddie Rosario,Cleveland Indians,2021,2020,OF,topps,356,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jose Ramirez,Cleveland Indians,2020,2019,3B,topps,374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Shane Bieber,Cleveland Indians,2021,2020,P,topps,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
