name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,showcase,notes,image_front,image_rear
Mariano Rivera,New York Yankees,2012,2011,P,topps,189,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ivan Nova,New York Yankees,2011,2010,P,topps,629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Phil Hughes,New York Yankees,2012,2011,P,topps,313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jorge Posada,New York Yankees,2011,2010,C,topps,520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ivan Nova,New York Yankees,2012,2011,P,topps,133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Joba Chamberlain,New York Yankees,2010,2009,P,topps,none,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ivan Nova,New York Yankees,2012,2011,P,topps,191,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Matt Thornton,New York Yankees,2014,2013,P,topps,US-312,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zoilo Almonte,New York Yankees,2014,2013,OF,topps,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Boone Logan,New York Yankees,2014,2013,P,topps,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mark Teixeira,New York Yankees,2014,2013,1B,topps,613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
J.R. Murphy,New York Yankees,2014,2013,C,topps,231,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Alfonso Soriano,New York Yankees,2014,2013,OF,topps,276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Hiroki Kuroda,New York Yankees,2014,2013,P,topps,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Masahiro Tanaka,New York Yankees,2014,2013,P,topps,MB-43,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Rookie Debut: April 4, 2014",masa_2014_top_mb43_f.png,masa_2014_top_mb43_r.png
Masahiro Tanaka,New York Yankees,2014,2013,P,topps,661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,One is Short Print,masa_2014_top_661_f.png,masa_2014_top_661_r.png
Masahiro Tanaka,New York Yankees,2014,2013,P,topps,661,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Short Print,masa_2014_top_661sp_f.png,masa_2014_top_661sp_r.png
Jacoby Ellsbury,New York Yankees,2014,2013,OF,topps,SST-17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,saberstars (5.8 WAR),NA,NA
David Robertson,New York Yankees,2014,2013,P,topps,576,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brian Roberts,New York Yankees,2014,2013,2B,topps,396,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eduardo Nunez,New York Yankees,2014,2013,SS,topps,246,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mariano Rivera,New York Yankees,2014,2013,P,topps,321,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Series One Checklist (Yankees Legend Retires),mari_2014_top_321_f.png,mari_2014_top_321_r.png
Brett Gardner,New York Yankees,2014,2013,OF,topps,254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Alex Rodriguez,New York Yankees,2014,2013,3B,topps,168,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Vernon Wells,New York Yankees,2014,2013,OF,topps,222,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Derek Jeter,New York Yankees,2014,2013,SS,topps,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rafael Soriano,New York Yankees,2013,2012,P,topps,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Joba Chamberlain,New York Yankees,2011,2010,P,topps,649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
A.J. Burnett,New York Yankees,2011,2010,P,topps,492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kerry Wood,New York Yankees,2011,2010,P,topps,189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Javier Vazquez,New York Yankees,2010,2009,P,topps,none,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Curtis Granderson,New York Yankees,2010,2009,OF,topps,none,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Curtis Granderson,New York Yankees,2013,2012,OF,topps,214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Hideki Matsui,New York Yankees,2009,2008,OF,upper deck,206,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Gold (First Edition),NA,NA
Brett Gardner,New York Yankees,2011,2010,OF,topps,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Johnny Damon,New York Yankees,2009,2008,OF,upper deck,205,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Gold (First Edition),NA,NA
Lance Berkman,New York Yankees,2011,2010,DH,topps,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Alex Rodriguez,New York Yankees,2011,2010,3B,topps,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Alex Rodriguez,New York Yankees,2011,2010,3B,topps,155,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Series 1 Checklist 3 of 5 (Youngest Ever to 600 HRs),NA,NA
Derek Jeter,New York Yankees,2012,2011,SS,topps,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Robinson Cano,New York Yankees,2011,2010,2B,topps,T60-6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Topps 60 (Career Batting AVG by Yankees Second Basemen),NA,NA
Curtis Granderson,New York Yankees,2011,2010,OF,topps,433,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Swisher,New York Yankees,2011,2010,OF,topps,279,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brett Gardner,New York Yankees,2012,2011,OF,topps,635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Swisher,New York Yankees,2012,2011,OF,topps,488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Swisher,New York Yankees,2012,2011,OF,topps,47,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kelly Johnson,New York Yankees,2014,2013,2B,topps,504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kelly Johnson,New York Yankees,2014,2013,2B,topps,504,0,0,0,0,1,1,0,0,0,0,0,red,0,0,0,0,0,0,0,0,1,NA,kell_2014_top_504_f.png,kell_2014_top_504_r.png
Melky Mesa,New York Yankees,2013,2012,OF,topps,231,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris Dickerson,New York Yankees,2012,2011,OF,topps,475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
CC Sabathia,New York Yankees,2014,2013,P,topps,457,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jacoby Ellsbury,New York Yankees,2014,2013,OF,topps,650,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ivan Nova,New York Yankees,2014,2013,P,topps,479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Michael Pineda,New York Yankees,2014,2013,P,topps,553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carlos Beltran,New York Yankees,2014,2013,OF,topps,593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rickey Henderson,New York Yankees,1989,1988,OF,fleer,254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rickey Henderson,New York Yankees,1988,1987,OF,fleer,209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rickey Henderson,New York Yankees,1988,1987,OF,topps,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,New York Yankees,2020,2019,team,topps,83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ron Guidry,New York Yankees,1985,1985,P,donruss,103,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Adam Ottavino,New York Yankees,2018,2017,P,topps,268,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
Tim Leary,New York Yankees,1990,1989,P,leaf,148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jay Howell,New York Yankees,1984,1984,P,donruss,244,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Dan Pasqua,New York Yankees,1986,1986,OF,sportflics,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bobby Murcer,New York Yankees,1982,1981,OF,donruss,486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Willie Randolph,New York Yankees,1982,1981,2B,donruss,461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Didi Gregorius,New York Yankees,2017,2016,SS,topps,482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ron Davis,New York Yankees,1982,1981,P,donruss,451,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Oscar Gamble,New York Yankees,1982,1981,OF,donruss,360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ron Davis,New York Yankees,1982,1981,P,topps,635,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brian McCann,New York Yankees,2017,2016,C,topps,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Johnson,New York Yankees,2010,2009,1B,topps,NYY17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Swisher,New York Yankees,2010,2009,OF,topps,NYY8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
CC Sabathia,New York Yankees,2010,2009,P,topps,NYY3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
A.J. Burnett,New York Yankees,2010,2009,P,topps,NYY10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Joba Chamberlain,New York Yankees,2010,2009,P,topps,NYY11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Barry Foote,New York Yankees,1982,1981,C,topps,706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dave Righetti,New York Yankees,1984,1984,P,donruss,219,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Aaron Hicks,New York Yankees,2019,2018,OF,topps,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Wade Boggs,New York Yankees,1993,1993,3B,donruss,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Special Edition (Gold Panels),NA,NA
Mike Pagliarulo,New York Yankees,1984,1984,3B,donruss,539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Aroldis Chapman,New York Yankees,2020,2019,P,topps,161,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dennis Rasmussen,New York Yankees,1984,1984,P,donruss,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Rick Cerone,New York Yankees,1985,1984,C,topps,429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dennis Rasmussen,New York Yankees,1985,1984,P,topps,691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jay Howell,New York Yankees,1985,1984,P,topps,559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Armstrong,New York Yankees,1985,1984,P,topps,612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Toby Harrah,New York Yankees,1985,1984,3B,topps,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brian Dayett,New York Yankees,1985,1984,OF,topps,534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Stanley,New York Yankees,1994,1993,C,upper deck,229,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Electric Diamond,NA,NA
Don Baylor,New York Yankees,1985,1985,DH,donruss,347,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bob Shirley,New York Yankees,1984,1984,P,donruss,370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Edwin Encarnacion,New York Yankees,2019,2018,DH,topps,US287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Luis Cessa,New York Yankees,2019,2018,P,topps,US286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Adam Ottavino,New York Yankees,2019,2018,P,topps,US236,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bobby Meacham,New York Yankees,1984,1984,SS,donruss,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dave Wehrmeister,New York Yankees,1982,1981,P,topps,694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rafael Santana,New York Yankees,1989,1988,SS,upper deck,216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Roberto Kelly,New York Yankees,1989,1988,OF,upper deck,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Charles Hudson,New York Yankees,1989,1988,P,upper deck,586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
CC Sabathia,New York Yankees,2019,2018,P,topps,486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Butch Hobson,New York Yankees,1983,1982,"1B, 3B",topps,652,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mel Hall,New York Yankees,1989,1988,OF,upper deck,729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Claudell Washington,New York Yankees,1989,1988,OF,upper deck,310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Butch Wynegar,New York Yankees,1984,1984,C,donruss,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Babe Ruth,New York Yankees,2021,2020,OF,topps,120,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,babe_2021_top_120_f.png,babe_2021_top_120_r.png
Ronald Torreyes,New York Yankees,2017,2016,SS,topps,US54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Austin Romine,New York Yankees,2019,2018,C,topps,426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zack Britton,New York Yankees,2019,2018,P,topps,US214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dellin Betances,New York Yankees,2017,2016,P,topps,191,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Gary Sanchez,New York Yankees,2021,2020,C,topps,CCR-GS,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Clubhouse Collection, Game-Used Jersey Piece",gary_2021_top_ccrgs_f.png,gary_2021_top_ccrgs_r.png
Corey Kluber,New York Yankees,2021,2020,P,topps,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Luis Polonia,New York Yankees,1990,1989,OF,score,442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rick Cerone,New York Yankees,1988,1987,C,score,486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lance McCullers,New York Yankees,1989,1988,P,upper deck,710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Claudell Washington,New York Yankees,1987,1986,OF,topps,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Wayne Tolleson,New York Yankees,1988,1987,SS,topps,411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Roberto Kelly,New York Yankees,1990,1990,OF,donruss,538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dave Winfield,New York Yankees,1986,1985,OF,topps,717,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,A.L. All Star,NA,NA
Ron Guidry,New York Yankees,1986,1985,P,topps,610,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Henry Cotto,New York Yankees,1987,1986,OF,topps,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Don Mattingly,New York Yankees,1992,1992,1B,donruss,609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Charles Hudson,New York Yankees,1987,1987,P,donruss,374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
