name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,showcase,notes,image_front,image_rear
Shohei Ohtani,Los Angeles Angels,2022,2022,P,topps,PAG-9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,Pitching a Gem,NA,NA
Matt Duffy,Los Angeles Angels,2023,2022,3B,topps,274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,Los Angeles Angels,2023,2022,team,topps,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Sam Bachman,Los Angeles Angels,2023,2022,P,topps,US238,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Matt Moore,Los Angeles Angels,2023,2022,P,topps,US274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ben Joyce,Los Angeles Angels,2023,2022,P,topps,US195,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tyler Anderson,Los Angeles Angels,2023,2022,P,topps,US88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brett Phillips,Los Angeles Angels,2023,2022,OF,topps,US171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zack Weiss,Los Angeles Angels,2023,2022,P,topps,US196,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zach Neto,Los Angeles Angels,2023,2022,SS,topps,US329,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Rookie Debut: 4/15/2023,NA,NA
Michael Stefanic,Los Angeles Angels,2023,2022,2B,topps,US124,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brandon Drury,Los Angeles Angels,2023,2022,"2B, 3B",topps,US22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zach Neto,Los Angeles Angels,2023,2022,SS,topps,US98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Logan O'Hoppe,Los Angeles Angels,2023,2022,C,topps,US93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Rookie Debut: 9/28/2022,NA,NA
Logan O'Hoppe,Los Angeles Angels,2023,2022,C,topps,87,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Flagship Collection,NA,NA
Mike Trout,Los Angeles Angels,2023,2022,OF,topps,179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Reid Detmers,Los Angeles Angels,2023,2022,P,topps,203,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Patrick Sandoval,Los Angeles Angels,2023,2022,P,topps,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Livan Soto,Los Angeles Angels,2023,2022,SS,topps,SCBA-LSO,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,NA,NA,NA
