name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,notes
Drew Smyly,Detroit Tigers,2014,2013,P,topps,DET-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Avila,Detroit Tigers,2014,2013,C,topps,DET-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Torii Hunter,Detroit Tigers,2014,2013,OF,topps,DET-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Anibal Sanchez,Detroit Tigers,2014,2013,P,topps,DET-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andy Dirks,Detroit Tigers,2014,2013,OF,topps,DET-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ian Kinsler,Detroit Tigers,2014,2013,2B,topps,DET-7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nick Castellanos,Detroit Tigers,2014,2013,3B,topps,DET-6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bruce Rondon,Detroit Tigers,2014,2013,P,topps,DET-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Nathan,Detroit Tigers,2014,2013,P,topps,DET-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Martinez,Detroit Tigers,2014,2013,DH,topps,DET-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jose Iglesias,Detroit Tigers,2014,2013,SS,topps,DET-9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Comerica Park,Detroit Tigers,2014,2013,none,topps,DET-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Carlos Guillen,Detroit Tigers,2008,2007,1B,topps,DET13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Magglio Ordonez,Detroit Tigers,2008,2007,OF,topps,DET14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dontrelle Willis,Detroit Tigers,2008,2007,P,topps,DET2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kenny Rogers,Detroit Tigers,2008,2007,P,topps,DET4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joel Zumaya,Detroit Tigers,2008,2007,P,topps,DET5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Placido Polanco,Detroit Tigers,2008,2007,2B,topps,DET6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jeremy Bonderman,Detroit Tigers,2008,2007,P,topps,DET7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ivan Rodriguez,Detroit Tigers,2008,2007,C,topps,DET8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Edgar Renteria,Detroit Tigers,2008,2007,SS,topps,DET9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Curtis Granderson,Detroit Tigers,2008,2007,OF,topps,DET10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jacques Jones,Detroit Tigers,2008,2007,OF,topps,DET11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gary Sheffield,Detroit Tigers,2008,2007,DH,topps,DET12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2008,2007,3B,topps,DET1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2008,2007,P,topps,DET3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2010,2009,P,topps,DET12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Team Checklists,Detroit Tigers,2010,2009,team,upper deck,580,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Curtis Granderson and Justin Verlander
Justin Verlander,Detroit Tigers,2010,2009,P,topps,none,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2007,2008,P,upper deck,694,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Team Checklist
Justin Verlander,Detroit Tigers,2006,2005,P,fleer,173,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2010,2009,P,topps,165,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2010,2009,P,topps,615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2009,2008,P,topps,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ticket to Stardom
Justin Verlander,Detroit Tigers,2008,2007,P,upper deck,48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SP Authentic
Justin Verlander,Detroit Tigers,2010,2011,P,topps,PP-86,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peak Performance
Max Scherzer,Detroit Tigers,2010,2009,P,topps,DET16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Carlos Guillen,Detroit Tigers,2010,2009,DH,topps,DET15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joel Zumaya,Detroit Tigers,2010,2009,P,topps,DET13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jeremy Bonderman,Detroit Tigers,2010,2009,P,topps,DET8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Magglio Ordonez,Detroit Tigers,2010,2009,OF,topps,DET7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brandon Inge,Detroit Tigers,2010,2009,3B,topps,DET5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rick Porcello,Detroit Tigers,2010,2009,P,topps,DET4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2010,2009,1B,topps,DET1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Robinson Diaz,Detroit Tigers,2010,2009,C,topps,DET14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Phil Coke,Detroit Tigers,2010,2009,P,topps,DET11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jarrod Washburn,Detroit Tigers,2010,2009,P,topps,DET2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clete Thomas,Detroit Tigers,2010,2009,OF,topps,DET3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Daniel Schlereth,Detroit Tigers,2010,2009,P,topps,DET17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marcus Thames,Detroit Tigers,2010,2009,DH,topps,DET9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nate Robertson,Detroit Tigers,2010,2009,P,topps,DET6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Wilkin Ramirez,Detroit Tigers,2010,2009,OF,topps,DET10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2006,2005,P,topps,641,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brandon Inge,Detroit Tigers,2010,2009,3B,topps,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2006,2005,P,upper deck,922,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2007,2006,P,upper deck,115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2009,2008,P,upper deck,IC-VE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Icons (piece of game-used jersey)
Team Card,Detroit Tigers,2011,2010,team,topps,612,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2014,2013,3B,topps,ODS-2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Opening Day Stars
Joe Nathan,Detroit Tigers,2014,2013,P,topps,107,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2014,2013,1B,topps,100,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2014,2013,P,topps,UP-7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fired Up
Miguel Cabrera,Detroit Tigers,2011,2010,1B,topps,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Doug Fister,Detroit Tigers,2012,2011,P,topps,201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Comerica Park,Detroit Tigers,2013,2012,none,topps,DET-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Detroit Tigers,Detroit Tigers,2013,2012,team,topps,179,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALCS (2012 ALCS Game 4)
Ty Cobb,Detroit Tigers,2012,2011,OF,topps,GS-15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Standard (3000 Hits)
Team Card,Detroit Tigers,2012,2011,team,topps,DET17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Detroit Tigers,Detroit Tigers,2012,2011,team,topps,32,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,World Series (2011 ALDS Tigers Game 5)
Magglio Ordonez,Detroit Tigers,2011,2010,OF,topps,181,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Clete Thomas,Detroit Tigers,2010,2009,OF,upper deck,193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Austin Jackson,Detroit Tigers,2011,2010,OF,topps,394,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Ryan Raburn,Detroit Tigers,2011,2010,OF,topps,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2010,2009,1B,topps,none,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2009,2008,1B,upper deck,SQ-19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Star Quest
Brandon Inge,Detroit Tigers,2011,2010,3B,topps,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2008,2007,3B,topps,777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Team Checklist
Jhonny Peralta,Detroit Tigers,2011,2010,SS,topps,504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andy Dirks,Detroit Tigers,2014,2013,OF,topps,334,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2014,2013,3B,topps,335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2014,2013,3B,topps,335,1,0,0,0,1,1,0,0,0,0,0,red,0,0,0,0,0,0,0,0,2013 AL MVP
Austin Jackson,Detroit Tigers,2011,2010,OF,topps,345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Drew Smyly,Detroit Tigers,2014,2013,P,topps,381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Torii Hunter,Detroit Tigers,2014,2013,OF,topps,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Omar Infante,Detroit Tigers,2013,2012,2B,topps,DET-7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
David Price,Detroit Tigers,2014,2013,P,topps,US-7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brayan Pena,Detroit Tigers,2014,2013,C,topps,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matt Tuiasosopo,Detroit Tigers,2014,2013,OF,topps,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joaquin Benoit,Detroit Tigers,2011,2010,P,topps,521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Armando Galarraga,Detroit Tigers,2011,2010,P,topps,179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brayan Villarreal,Detroit Tigers,2011,2010,P,topps,488,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ryan Perry,Detroit Tigers,2011,2010,P,topps,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rick Porcello,Detroit Tigers,2014,2013,P,topps,384,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Martinez,Detroit Tigers,2014,2013,DH,topps,31,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brennan Boesch,Detroit Tigers,2011,2010,OF,topps,175,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Carlos Guillen,Detroit Tigers,2011,2010,2B,topps,331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bruce Rondon,Detroit Tigers,2014,2013,P,topps,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2014,2013,P,topps,450,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Nathan,Detroit Tigers,2014,2013,P,topps,628,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nick Castellanos,Detroit Tigers,2014,2013,OF,topps,195,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One is Short Print
Ian Kinsler,Detroit Tigers,2014,2013,2B,topps,534,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Max Scherzer,Detroit Tigers,2014,2013,P,topps,630,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013 AL Cy Young Award Winner
Miguel Cabrera,Detroit Tigers,2014,2013,3B,topps,335,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013 AL MVP
Alex Avila,Detroit Tigers,2014,2013,C,topps,633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2014,2013,3B,topps,149,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Series One Checklist (30 HR/90 RBI Before All-Star Break)
Miguel Cabrera,Detroit Tigers,2014,2013,3B,topps,250,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joaquin Benoit,Detroit Tigers,2014,2013,P,topps,223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Don Kelly,Detroit Tigers,2014,2013,OF,topps,268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jhonny Peralta,Detroit Tigers,2014,2013,SS,topps,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Doug Fister,Detroit Tigers,2014,2013,P,topps,263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Max Scherzer,Detroit Tigers,2014,2013,P,topps,297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2014,2013,1B,topps,US-53,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Martinez,Detroit Tigers,2013,2012,DH,topps,DET-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Avila,Detroit Tigers,2013,2013,C,topps,DET-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Torii Hunter,Detroit Tigers,2013,2012,OF,topps,DET-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Austin Jackson,Detroit Tigers,2013,2012,OF,topps,DET-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andy Dirks,Detroit Tigers,2013,2012,OF,topps,DET-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Delmon Young,Detroit Tigers,2013,2012,OF,topps,121,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jhonny Peralta,Detroit Tigers,2013,2012,SS,topps,DET-8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prince Fielder,Detroit Tigers,2013,2012,1B,topps,DET-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miguel Cabrera,Detroit Tigers,2013,2012,3B,topps,DET-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2010,2009,P,topps,none,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Different stats from other
Max Scherzer,Detroit Tigers,2011,2010,P,topps,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jeremy Bonderman,Detroit Tigers,2011,2010,P,topps,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Phil Coke,Detroit Tigers,2011,2010,P,topps,391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2011,2010,P,topps,355,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jose Valverde,Detroit Tigers,2011,2010,P,topps,594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joel Zumaya,Detroit Tigers,2011,2010,P,topps,617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2008,2007,P,upper deck,492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rick Porcello,Detroit Tigers,2011,2010,P,topps,597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Delmon Young,Detroit Tigers,2012,2011,OF,topps,DET7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Martinez,Detroit Tigers,2012,2011,C,topps,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Avila,Detroit Tigers,2012,2011,C,topps,214,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Martinez,Detroit Tigers,2012,2011,C,topps,DET9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Avila,Detroit Tigers,2012,2011,C,topps,DET4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Avila,Detroit Tigers,2011,2010,C,topps,497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joaquin Benoit,Detroit Tigers,2013,2012,P,topps,DET-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Phil Coke,Detroit Tigers,2013,2012,P,topps,DET-9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Max Scherzer,Detroit Tigers,2013,2012,P,topps,DET-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Drew Smyly,Detroit Tigers,2013,2012,P,topps,DET-6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Anibal Sanchez,Detroit Tigers,2013,2012,P,topps,DET-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Doug Fister,Detroit Tigers,2013,2012,P,topps,DET-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2013,2012,P,topps,DET-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Max Scherzer,Detroit Tigers,2013,2012,P,topps,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Verlander,Detroit Tigers,2013,2012,P,topps,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jose Iglesias,Detroit Tigers,2014,2013,SS,topps,653,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Austin Jackson,Detroit Tigers,2014,2013,OF,topps,372,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Anibal Sanchez,Detroit Tigers,2014,2013,P,topps,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alan Trammell,Detroit Tigers,1987,1986,SS,donruss,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Donruss Diamond Kings
Tony Phillips,Detroit Tigers,1991,1991,"1B, 2B, 3B, SS",upper deck,184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Henneman,Detroit Tigers,1991,1990,P,upper deck,386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Randy Nosek,Detroit Tigers,990,1989,P,upper deck,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rico Brogna,Detroit Tigers,1990,1989,1B,upper deck,73,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Top Prospect
Pat Sheridan,Detroit Tigers,1989,1988,OF,upper deck,652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chris Brown,Detroit Tigers,1989,1988,3B,upper deck,784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Torey Lovullo,Detroit Tigers,1989,1988,1B,upper deck,782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Al Cowns,Detroit Tigers,1982,1981,OF,topps,575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jim Walewander,Detroit Tigers,1989,1988,"1B, 2B, 3B, SS",score,311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gary Ward,Detroit Tigers,1990,1989,1B,leaf,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Henneman,Detroit Tigers,1990,1989,P,leaf,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chet Lemon,Detroit Tigers,1990,1989,OF,leaf,133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Mashore,Detroit Tigers,1993,1992,OF,bowman,447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matt Joyce,Detroit Tigers,2009,2008,OF,topps,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
