name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,showcase,notes,image_front,image_rear
Wily Peralta,Milwaukee Brewers,2014,2013,P,topps,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Khris Davis,Milwaukee Brewers,2014,2013,OF,topps,326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Henderson,Milwaukee Brewers,2014,2013,P,topps,181,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
Scooter Gennett,Milwaukee Brewers,2014,2013,2B,topps,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carlos Gomez,Milwaukee Brewers,2014,2013,OF,topps,302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brad Nelson,Milwaukee Brewers,2009,2008,1B,topps,479,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Orlando Arcia,Milwaukee Brewers,2020,2019,SS,topps,149,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Orlando Arcia,Milwaukee Brewers,2020,2019,SS,topps,140,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brandon Woodruff,Milwaukee Brewers,2020,2019,P,topps,32,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
LaVel Freeman,Milwaukee Brewers,1989,1988,OF,upper deck,788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
B.J. Surhoff,Milwaukee Brewers,1989,1988,C,upper deck,343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dave Stapleton,Milwaukee Brewers,1989,1988,P,upper deck,304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Glenn Braggs,Milwaukee Brewers,1989,988,OF,upper deck,504,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Darryl Hamilton,Milwaukee Brewers,1989,1988,OF,upper deck,301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mark Brouhard,Milwaukee Brewers,1983,1982,OF,topps,167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Caldwell,Milwaukee Brewers,1983,1982,P,topps,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Gantner,Milwaukee Brewers,1984,1984,2B,donruss,217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Bill Schroeder,Milwaukee Brewers,1984,1984,C,donruss,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jett Bandy,Milwaukee Brewers,2017,2016,C,topps,US266,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Matt Albers,Milwaukee Brewers,2019,2018,P,topps,US32,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Orlando Arcia,Milwaukee Brewers,2021,2020,SS,topps,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA
Josh Hader,Milwaukee Brewers,2021,2020,P,topps,395,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA
Team Card,Milwaukee Brewers,2021,2020,team,topps,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Brandon Woodruff,Milwaukee Brewers,2021,2020,P,topps,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kolten Wong,Milwaukee Brewers,2021,2020,2B,topps,233,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Josh Hader,Milwaukee Brewers,2021,2020,P,topps,27,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Robin Yount,Milwaukee Brewers,1994,1993,OF,topps,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Glenn Braggs,Milwaukee Brewers,1988,1987,OF,topps,263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris Bosio,Milwaukee Brewers,1991,1990,P,upper deck,615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Willie Randolph,Milwaukee Brewers,1991,1991,2B,donruss,625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mark Knudson,Milwaukee Brewers,1990,1990,P,donruss,328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bill Wegman,Milwaukee Brewers,1990,1989,P,score,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Birkbeck,Milwaukee Brewers,1989,1988,P,topps,491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Robin Yount,Milwaukee Brewers,1988,1987,OF,donruss,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Darryl Hamilton,Milwaukee Brewers,1990,1990,OF,donruss,517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Gary Sheffield,Milwaukee Brewers,1991,1990,SS,topps,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ted Higuera,Milwaukee Brewers,1990,1989,P,upper deck,341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Greg Brock,Milwaukee Brewers,1990,1989,1B,upper deck,289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rob Deer,Milwaukee Brewers,1990,1989,OF,upper deck,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Paul Molitor,Milwaukee Brewers,1990,1989,3B,upper deck,254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Don Money,Milwaukee Brewers,1982,1981,3B,fleer,149,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Charlie Moore,Milwaukee Brewers,1982,1981,C,fleer,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Randy Lerch,Milwaukee Brewers,1982,1981,P,fleer,147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rickey Keeton,Milwaukee Brewers,1982,1981,P,fleer,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Roy Howell,Milwaukee Brewers,1982,1981,"3B, DH",fleer,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Moose Haas,Milwaukee Brewers,1982,1981,P,fleer,143,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Gantner,Milwaukee Brewers,1982,1981,2B,fleer,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Caldwell,Milwaukee Brewers,1982,1981,P,fleer,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jerry Augustine,Milwaukee Brewers,1982,1981,P,fleer,133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ben Oglivie,Milwaukee Brewers,1984,1983,OF,topps,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rob Picciolo,Milwaukee Brewers,1984,1983,"2B, SS",topps,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chuck Porter,Milwaukee Brewers,1984,1983,P,topps,452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ed Romero,Milwaukee Brewers,1984,1983,"2B, SS, OF",topps,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bill Schroeder,Milwaukee Brewers,1984,1983,C,topps,738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Slaton,Milwaukee Brewers,1984,1983,P,topps,772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tom Tellmann,Milwaukee Brewers,1984,1983,P,topps,476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Pete Vuckovich,Milwaukee Brewers,1984,1983,P,topps,505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rick Waits,Milwaukee Brewers,1984,1983,P,topps,218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ned Yost,Milwaukee Brewers,1984,1983,C,topps,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jonathan Schoop,Milwaukee Brewers,2019,2018,2B,topps,259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Robin Yount,Milwaukee Brewers,1992,1991,OF,topps,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Winner (Gold banner),NA,NA
Ted Simmons,Milwaukee Brewers,1984,1984,DH,donruss,414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Sundberg,Milwaukee Brewers,1984,1984,C,donruss,78,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Jim Gantner,Milwaukee Brewers,1984,1984,2B,donruss,217,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Cecil Cooper,Milwaukee Brewers,1985,1984,1B,topps,290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jaime Cocanower,Milwaukee Brewers,1985,1984,P,topps,576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ted Simmons,Milwaukee Brewers,1985,1984,"1B, DH",topps,318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Pete Vuckovich,Milwaukee Brewers,1985,1984,P,topps,254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Sundberg,Milwaukee Brewers,1985,1984,C,topps,446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bob McClure,Milwaukee Brewers,1984,1984,P,donruss,536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rick Manning,Milwaukee Brewers,1984,1984,OF,donruss,237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Olander,Milwaukee Brewers,1992,1991,OF,bowman,575,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Howard House,Milwaukee Brewers,1992,1991,OF,bowman,581,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
John Jaha,Milwaukee Brewers,1992,1991,1B,bowman,542,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ted Higuera,Milwaukee Brewers,1985,1985,P,donruss,351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rick Waits,Milwaukee Brewers,1984,1984,P,donruss,368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Yasmani Grandal,Milwaukee Brewers,2019,2018,C,topps,US224,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Charlie Moore,Milwaukee Brewers,1984,1984,OF,donruss,351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Moustakas,Milwaukee Brewers,2020,2019,3B,topps,189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mark Brouhard,Milwaukee Brewers,1984,1984,OF,donruss,149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Don Money,Milwaukee Brewers,1982,1981,"1B, 3B",topps,709,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,Milwaukee Brewers,2020,2019,team,topps,27,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cecil Cooper,Milwaukee Brewers,1984,1984,1B,donruss,246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Mike Caldwell,Milwaukee Brewers,1983,1982,P,topps,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zach Davies,Milwaukee Brewers,2019,2018,P,topps,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lorenzo Cain,Milwaukee Brewers,2018,2017,OF,topps,94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Cardboard Card,NA,NA
Junior Guerra,Milwaukee Brewers,2019,2018,P,topps,US64,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Adrian Houser,Milwaukee Brewers,2016,2015,P,topps,553,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Will Middlebrooks,Milwaukee Brewers,2017,2016,3B,topps,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Moustakas,Milwaukee Brewers,2019,2019,2B,topps,US49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Braden Looper,Milwaukee Brewers,2009,2008,P,topps,419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Josh Hader,Milwaukee Brewers,2019,2018,P,topps,HW193,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Holiday Variant,NA,NA
Travis Shaw,Milwaukee Brewers,2017,2016,3B,topps,452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Josh Hader,Milwaukee Brewers,2018,2017,P,topps,348,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
Dion James,Milwaukee Brewers,1985,1985,OF,donruss,107,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
B.J. Surhoff,Milwaukee Brewers,1993,1992,C,topps,417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris George,Milwaukee Brewers,1993,1992,P,topps,744,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chris Bosio,Milwaukee Brewers,1993,1992,P,topps,775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Billy Spiers,Milwaukee Brewers,1993,1992,SS,topps,619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Keston Hiura,Milwaukee Brewers,2022,2021,1B,topps,265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Christian Yelich,Milwaukee Brewers,2022,2021,OF,topps,288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Corbin Burnes,Milwaukee Brewers,2022,2021,P,topps,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Eduardo Escobar,Milwaukee Brewers,2022,2021,"2B, 3B",topps,207,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Omar Narvaez,Milwaukee Brewers,2022,2021,C,topps,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Avisail Garcia,Milwaukee Brewers,2022,2021,OF,topps,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jake Cousins,Milwaukee Brewers,2022,2021,P,topps,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Devin Williams,Milwaukee Brewers,2022,2021,P,topps,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Freddy Peralta,Milwaukee Brewers,2022,2021,P,topps,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
