name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,showcase,notes,image_front,image_rear
Kyle Kendrick,Philadelphia Phillies,2014,2013,P,topps,503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Luis Garcia,Philadelphia Phillies,2014,2013,P,topps,451,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
A.J. Burnett,Philadelphia Phillies,2014,2013,P,topps,641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cliff Lee,Philadelphia Phillies,2014,2013,P,topps,629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Darin Ruf,Philadelphia Phillies,2014,2013,OF,topps,345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Marlo Byrd,Philadelphia Phillies,2014,2013,OF,topps,484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Chase Utley,Philadelphia Phillies,2014,2013,2B,topps,502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jonathan Papelbon,Philadelphia Phillies,2014,2013,P,topps,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jimmy Rollins,Philadelphia Phillies,2014,2013,SS,topps,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cody Asche,Philadelphia Phillies,2014,2013,3B,topps,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
John Mayberry,Philadelphia Phillies,2014,2013,OF,topps,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ben Revere,Philadelphia Phillies,2014,2013,OF,topps,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Carlos Ruiz,Philadelphia Phillies,2014,2013,C,topps,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ethan Martin,Philadelphia Phillies,2014,2013,P,topps,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cole Hamels,Philadelphia Phillies,2014,2013,P,topps,196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Gary Matthews,Philadelphia Phillies,1984,1983,OF,topps,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bob Dernier,Philadelphia Phillies,1984,1983,OF,topps,358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Floyd Youmans,Philadelphia Phillies,1989,1988,P,upper deck,730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bruce Ruffin,Philadelphia Phillies,1989,1988,P,upper deck,319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Phil Bradley,Philadelphia Phillies,1989,1988,OF,upper deck,229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
David Robertson,Philadelphia Phillies,2019,2018,P,topps,US217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Hector Neris,Philadelphia Phillies,2019,2018,P,topps,US179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jay Bruce,Philadelphia Phillies,2020,2019,OF,topps,132,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jake Arrieta,Philadelphia Phillies,2020,2019,P,topps,144,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Team Card,Philadelphia Phillies,2021,2020,team,topps,428,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Scott Kingery,Philadelphia Phillies,2021,2020,"2B, OF",topps,464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tom Newell,Philadelphia Phillies,1987,1987,P,donruss,604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Mike Jackson,Philadelphia Phillies,1987,1987,P,donruss,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Andrew McCutchen,Philadelphia Phillies,2021,2020,OF,topps,86B-32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Different than regular 2021 cards,NA,NA
Adam Haseley,Philadelphia Phillies,2021,2020,OF,topps,223,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA
Tommy Greene,Philadelphia Phillies,1993,1992,P,topps,291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Randy Ready,Philadelphia Phillies,1990,1989,3B,topps,356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jeff Calhoun,Philadelphia Phillies,1987,1987,P,donruss,509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Darren Daulton,Philadelphia Phillies,1988,1988,C,donruss,549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jason Grimsley,Philadelphia Phillies,1991,1990,P,score,818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Len Dykstra,Philadelphia Phillies,1994,1993,OF,topps,165,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Steve Jeltz,Philadelphia Phillies,1988,1988,SS,donruss,431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dave Hollins,Philadelphia Phillies,1992,1991,3B,donruss,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tim Mauser,Philadelphia Phillies,1991,1990,P,topps,558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Darrel Akerfelds,Philadelphia Phillies,1990,1989,P,upper deck,619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Len Dykstra,Philadelphia Phillies,1990,1989,OF,upper deck,472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Larry Christenson,Philadelphia Phillies,1993,1992,P,topps,668,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Charlie Hayes,Philadelphia Phillies,1990,1989,3B,leaf,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bruce Ruffin,Philadelphia Phillies,1990,1989,P,leaf,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Lenny Dykstra,Philadelphia Phillies,1994,1993,OF,upper deck,170,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Collector's Choice, Special Edition",NA,NA
Roger McDowell,Philadelphia Phillies,1990,1989,P,leaf,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Cesar Hernandez,Philadelphia Phillies,2017,2016,2B,topps,222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Casey Fien,Philadelphia Phillies,2019,2016,P,topps,US5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Howie Kendrick,Philadelphia Phillies,2017,2016,OF,topps,US217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Clay Buchholz,Philadelphia Phillies,2017,2016,P,topps,US81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jay Bruce,Philadelphia Phillies,2020,2019,OF,topps,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tommy Joseph,Philadelphia Phillies,2017,2016,1B,topps,431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Roman Quinn,Philadelphia Phillies,2015,2014,OF,bowman,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Warren Brusstar,Philadelphia Phillies,1982,1981,P,topps,647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Geoff Jenkins,Philadelphia Phillies,2009,2008,OF,topps,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Hector Neris,Philadelphia Phillies,2017,2016,P,topps,247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Shane Rawley,Philadelphia Phillies,1984,1984,P,donruss,599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Joe Lefebvre,Philadelphia Phillies,1984,1984,"3B, OF",donruss,285,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Tim Corcoran,Philadelphia Phillies,1984,1984,"1B, OF",donruss,381,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Charlie Hudson,Philadelphia Phillies,1984,1984,P,donruss,355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Del Unser,Philadelphia Phillies,1982,1981,"1B, OF",topps,713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Larry Christenson,Philadelphia Phillies,1982,1981,P,topps,544,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Al Holland,Philadelphia Phillies,1984,1984,P,donruss,151,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Shane Rawley,Philadelphia Phillies,1984,1984,P,donruss,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Jake Arrieta,Philadelphia Phillies,2019,2018,P,topps,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Joaquin Benoit,Philadelphia Phillies,2017,2016,P,topps,US72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Al Oliver,Philadelphia Phillies,1984,1984,1B,donruss,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Dickie Noles,Philadelphia Phillies,1982,1981,P,topps,530,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
John Wockenfuss,Philadelphia Phillies,1984,1984,C,donruss,549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
John Denny,Philadelphia Phillies,1984,1984,P,donruss,228,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
Jerry Koosman,Philadelphia Phillies,1984,1984,P,donruss,178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Leaf variant,NA,NA
John Denny,Philadelphia Phillies,1985,1984,P,topps,325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bill Campbell,Philadelphia Phillies,1985,1984,P,topps,209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Garry Maddox,Philadelphia Phillies,1985,1984,OF,topps,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jerry Koosman,Philadelphia Phillies,1985,1984,P,topps,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dick Ruthven,Philadelphia Phillies,1982,1981,P,fleer,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Manny Trillo,Philadelphia Phillies,1982,1981,2B,fleer,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Luis Aguayo,Philadelphia Phillies,1982,1981,2B,fleer,238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Warren Brusstar,Philadelphia Phillies,1982,1981,P,fleer,242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Del Unser,Philadelphia Phillies,1982,1981,OF,fleer,261,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Garry Maddox,Philadelphia Phillies,1982,1981,OF,fleer,248,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jim Thome,Philadelphia Phillies,2004,2003,1B,fleer,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Genuine Insider,NA,NA
Mitch Williams,Philadelphia Phillies,1994,1993,P,fleer,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Ultra Firemen,NA,NA
Mickey Morandini,Philadelphia Phillies,1994,1993,2B,upper deck,463,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Electric Diamond,NA,NA
Jeff Juden,Philadelphia Phillies,1994,1993,P,upper deck,504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ron Reed,Philadelphia Phillies,1982,1981,P,topps,581,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Nick Pivette,Philadelphia Phillies,2020,2019,P,topps,221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Dale Murphy,Philadelphia Phillies,1993,1992,OF,topps,445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ben Rivera,Philadelphia Phillies,1993,1992,P,topps,622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zack Wheeler,Philadelphia Phillies,2022,2021,P,topps,249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Freddy Galvis,Philadelphia Phillies,2022,2021,SS,topps,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Didi Gregorius,Philadelphia Phillies,2022,2021,SS,topps,44,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Zach Eflin,Philadelphia Phillies,2022,2021,P,topps,179,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bryce Harper,Philadelphia Phillies,2022,2021,OF,topps,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Jean Segura,Philadelphia Phillies,2022,2021,2B,topps,178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
City of Walk-Off Love,Philadelphia Phillies,2022,2021,split,topps,321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Harper Scores Walk-Off Run (Checklist),NA,NA
J.T. Realmuto,Philadelphia Phillies,2022,2021,C,topps,180,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Bryce Harper,Philadelphia Phillies,2022,2021,OF,topps,FF-2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Flashiest Feet,NA,NA
Luke Williams,Philadelphia Phillies,2022,2021,"3B, OF",topps,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Kyle Gibson,Philadelphia Phillies,2022,2021,P,topps,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Matt Vierling,Philadelphia Phillies,2022,2021,OF,topps,316,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Ian Kennedy,Philadelphia Phillies,2022,2021,P,topps,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Andrew Knapp,Philadelphia Phillies,2020,2019,C,topps,662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Aaron Nola,Philadelphia Phillies,2021,2020,P,topps,206,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Rhys Hoskins,Philadelphia Phillies,2018,2017,OF,topps,NTCDG-2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,National Trading Card Day,NA,NA
Bryce Harper,Philadelphia Phillies,2021,2020,OF,topps,174,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
Mike Schmidt,Philadelphia Phillies,2021,2020,3B,topps,504,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
Andrew McCutchen,Philadelphia Phillies,2022,2021,OF,topps,655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
