name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,notes
Derrek Lee,Atlanta Braves,2011,2010,1B,topps,273,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Omar Infante,Atlanta Braves,2011,2010,2B,topps,81,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Martin Prado,Atlanta Braves,2011,2010,2B,topps,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Yunel Escobar,Atlanta Braves,2010,2009,SS,upper deck,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Yunel Escobar,Atlanta Braves,2010,2009,SS,topps,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Gonzalez,Atlanta Braves,2011,2010,SS,topps,310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chipper Jones,Atlanta Braves,2010,2009,3B,upper deck,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chipper Jones,Atlanta Braves,2011,2010,3B,topps,169,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Freddie Freeman,Atlanta Braves,2013,2012,1B,topps,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Minor,Atlanta Braves,2011,2010,P,topps,478,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kris Medlen,Atlanta Braves,2011,2010,P,topps,392,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tim Hudson,Atlanta Braves,2011,2010,P,topps,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Craig Kimbrel,Atlanta Braves,2012,2011,P,topps,143,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Brian McCann,Atlanta Braves,2011,2010,C,topps,415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brian McCann,Atlanta Braves,2009,2008,C,upper deck,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,First Edition (Gold Border)
Craig Kimbrel,Atlanta Braves,2012,2011,P,topps,113,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Series One Checklist, Rookie Saves Record"
Brandon Beachy,Atlanta Braves,2011,2010,P,topps,446,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jair Jurrjens,Atlanta Braves,2011,2010,P,topps,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Billy Wagner,Atlanta Braves,2011,2010,P,topps,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Derek Lowe,Atlanta Braves,2011,2010,P,topps,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jonny Venters,Atlanta Braves,2011,2010,P,topps,619,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tyler Yates,Atlanta Braves,2008,2007,P,upper deck,416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Derek Lowe,Atlanta Braves,2010,2009,P,upper deck,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tommy Hanson,Atlanta Braves,2011,2010,P,topps,505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin Upton,Atlanta Braves,2014,2013,OF,topps,229,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brian McCann,Atlanta Braves,2014,2013,C,topps,225,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ervin Santana,Atlanta Braves,2014,2013,P,topps,659,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
B.J. Upton,Atlanta Braves,2014,2013,OF,topps,621,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alex Wood,Atlanta Braves,2014,2013,P,topps,437,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chris Johnson,Atlanta Braves,2014,2013,3B,topps,619,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dan Uggla,Atlanta Braves,2014,2013,2B,topps,365,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Craig Kimbrel,Atlanta Braves,2013,2012,P,topps,499,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Series Two Checklist, Back-to-back, 40 SVs and ERA Below 1.50"
Craig Kimbrel,Atlanta Braves,2014,2013,P,topps,425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Freddie Freeman,Atlanta Braves,2014,2013,1B,topps,579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Evan Gattis,Atlanta Braves,2014,2013,C,topps,464,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
David Hale,Atlanta Braves,2014,2013,P,topps,363,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joey Terdoslavich,Atlanta Braves,2014,2013,OF,topps,408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brandon Beachy,Atlanta Braves,2014,2013,P,topps,454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Christian Bethancourt,Atlanta Braves,2014,2013,C,topps,447,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kris Medlen,Atlanta Braves,2014,2013,P,topps,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Andrelton Simmons,Atlanta Braves,2014,2013,SS,topps,283,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Jason Heyward,Atlanta Braves,2014,2013,OF,topps,212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Julio Teheran,Atlanta Braves,2014,2013,P,topps,288,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Minor,Atlanta Braves,2014,2013,P,topps,316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Freddie Freeman,Atlanta Braves,2014,2013,1B,topps,US264,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ryan Doumit,Atlanta Braves,2014,2013,C,topps,US-108,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Border
Tyler Pastornicky,Atlanta Braves,2014,2013,2B,topps,US-159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tom Glavine,Atlanta Braves,2014,2013,P,topps,WSC-9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,World Series Heroes (1995)
Pete Smith,Atlanta Braves,1990,1989,P,leaf,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chris Chambliss,Atlanta Braves,1984,1984,1B,donruss,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Shane Greene,Atlanta Braves,2020,2019,P,topps,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nick Markakis,Atlanta Braves,2020,2019,OF,topps,156,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Julio Teheran,Atlanta Braves,2020,2019,P,topps,195,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kevin Gausman,Atlanta Braves,2019,2018,P,topps,317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dale Murphy,Atlanta Braves,1990,1989,OF,leaf,243,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Claudell Washington,Atlanta Braves,1982,1981,OF,topps,758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Rafael Ramirez,Atlanta Braves,1982,1981,SS,donruss,546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Al Hrabosky,Atlanta Braves,1982,1981,P,donruss,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jorge Campillo,Atlanta Braves,2009,2008,P,topps,424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lucas Sims,Atlanta Braves,2015,2014,P,bowman,120,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Zane Smith,Atlanta Braves,1985,1985,P,donruss,565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jeff Dedmon,Atlanta Braves,1984,1984,P,donruss,554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bruce Benedict,Atlanta Braves,1984,1984,C,donruss,196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Craig McMurtry,Atlanta Braves,1984,1984,P,donruss,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Pascual Perez,Atlanta Braves,1984,1984,P,donruss,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Christ Chambliss,Atlanta Braves,1984,1984,1B,donruss,168,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Rafael Ramirez,Atlanta Braves,1984,1984,SS,donruss,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Glenn Hubbard,Atlanta Braves,1984,1984,2B,donruss,242,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Glenn Hubbard,Atlanta Braves,1985,1984,2B,topps,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Albert Hall,Atlanta Braves,1985,1984,OF,topps,676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rafael Ramirez,Atlanta Braves,1985,1984,SS,topps,647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rick Mahler,Atlanta Braves,1984,1984,P,donruss,385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bruce Benedict,Atlanta Braves,1984,1984,C,donruss,196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leaf variant
Josh Donaldson,Atlanta Braves,2019,2018,P,topps,US257,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dallas Keuchel,Atlanta Braves,2019,2018,P,topps,US285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bob Horner,Atlanta Braves,1984,1984,"1B, 3B",donruss,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rick Mahler,Atlanta Braves,1983,1982,P,topps,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Julio Teheran,Atlanta Braves,2020,2019,P,topps,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ron Gant,Atlanta Braves,1989,1988,3B,upper deck,378,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Arodys Vizcaino,Atlanta Braves,2019,2018,P,topps,476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rufino Linares,Atlanta Braves,1982,1981,OF,donruss,310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Larry Bradford,Atlanta Braves,1982,1981,P,donruss,553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gene Garber,Atlanta Braves,1982,1981,P,donruss,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jody Davis,Atlanta Braves,1989,1988,C,upper deck,795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lonnie Smith,Atlanta Braves,1989,1988,OF,upper deck,731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jose Alvarez,Atlanta Braves,1989,1988,P,upper deck,734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Zane Smith,Atlanta Braves,1989,1988,P,upper deck,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jeff Blauser,Atlanta Braves,1989,1988,"1B, 2B, 3B, SS",upper deck,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Steve Bedrosian,Atlanta Braves,1983,1982,P,topps,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jaime Garcia,Atlanta Braves,2017,2016,P,topps,US182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Danny Santana,Atlanta Braves,2017,2016,OF,topps,US31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Folynewicz,Atlanta Braves,2019,2018,P,topps,387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Max Fried,Atlanta Braves,2021,2020,P,topps,262,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Tommy Milone,Atlanta Braves,2021,2020,P,topps,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Dale Murphy,Atlanta Braves,1987,1987,OF,donruss,BC-14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Donruss MVP
Ozzie Virgil,Atlanta Braves,1987,1987,C,donruss,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Greg Maddux,Atlanta Braves,2011,2010,P,topps,KC-61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Champion Base Ball Pitcher (Mini card)
Marcel Ozuna,Atlanta Braves,2021,2020,OF,topps,220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,League Leaders (NL RBIs)
Mike Soroka,Atlanta Braves,2021,2020,P,topps,388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ender Inciarte,Atlanta Braves,2021,2020,OF,topps,515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marcel Ozuna,Atlanta Braves,2021,2020,OF,topps,472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
John Smoltz,Atlanta Braves,1990,1989,P,score,370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tommy Gregg,Atlanta Braves,1989,1988,OF,upper deck,751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Deion Sanders,Atlanta Braves,1993,1992,OF,bowman,438,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mark Grant,Atlanta Braves,1991,1990,P,topps,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dale Murphy,Atlanta Braves,1990,1989,OF,score,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Derek Lilliquist,Atlanta Braves,1989,1988,P,upper deck,753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ozzie Virgil,Atlanta Braves,1989,1988,C,topps,179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ted Simmons,Atlanta Braves,1987,1987,"C, 1B",donruss,560,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rick Camp,Atlanta Braves,1982,1981,P,topps,637,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jeff Blauser,Atlanta Braves,1993,1992,"2B, SS",topps,552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Juan Berenguer,Atlanta Braves,1992,1991,P,topps,172,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winner
Marvin Freeman,Atlanta Braves,1993,1992,P,topps,583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ronald Acuna Jr.,Atlanta Braves,2022,2021,OF,topps,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Austin Riley,Atlanta Braves,2022,2021,3B,topps,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kyle Muller,Atlanta Braves,2022,2021,P,topps,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chipper Jones,Atlanta Braves,2022,2021,3B,topps,T87-59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,
Max Fried,Atlanta Braves,2022,2021,P,topps,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Team Card,Atlanta Braves,2022,2021,team,topps,164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jorge Soler,Atlanta Braves,2022,2021,OF,topps,208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Greg Maddux,Atlanta Braves,2022,2021,P,topps,DGDC-2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diamond Greats
Freddie Freeman,Atlanta Braves,2022,2021,1B,topps,236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cristian Pache,Atlanta Braves,2022,2021,OF,topps,233,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Travis d'Arnaud,Atlanta Braves,2022,2021,C,topps,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Adam Duvall,Atlanta Braves,2022,2021,OF,topps,279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Eddie Rosario,Atlanta Braves,2022,2021,OF,topps,153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Drew Smyly,Atlanta Braves,2022,2021,P,topps,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Huascar Ynoa,Atlanta Braves,2022,2021,P,topps,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Luke Jackson,Atlanta Braves,2021,2020,P,topps,US146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Picture Time,Atlanta Braves,2021,2020,none,topps,372,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A Win Is Worth 1,000 Words (Checklist)"
Sean Newcomb,Atlanta Braves,2020,2019,P,topps,635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cristian Pache,Atlanta Braves,2021,2020,OF,bowman,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Luke Waddell,Atlanta Braves,2022,2021,SS,bowman,BP-48,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Joc Pederson,Atlanta Braves,2022,2021,OF,topps,528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dansby Swanson,Atlanta Braves,2021,2020,SS,topps,241,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Freddie Freeman,Atlanta Braves,2021,2020,1B,topps,173,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Ozzie Albies,Atlanta Braves,2022,2021,2B,topps,401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Soroka,Atlanta Braves,2022,2021,P,topps,527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ian Anderson,Atlanta Braves,2022,2021,P,topps,615,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ian Anderson,Atlanta Braves,2022,2021,P,topps,615,1,0,0,0,1,1,0,0,0,0,0,brown,0,0,0,0,0,0,1515/2022,0,
Spencer Strider,Atlanta Braves,2022,2021,P,topps,509,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guillermo Heredia,Atlanta Braves,2022,2021,OF,topps,610,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
William Contreras,Atlanta Braves,2022,2021,C,topps,629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dansby Swanson,Atlanta Braves,2022,2021,SS,topps,507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tucker Davidson,Atlanta Braves,2022,2021,P,topps,624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ian Anderson,Atlanta Braves,2022,2021,P,topps,GN-34,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Generation Now
Ozzie Albies,Atlanta Braves,2022,2021,2B,topps,113,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
William Woods,Atlanta Braves,2022,2021,P,topps,USC55,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Ronald Acuna Jr.,Atlanta Braves,2022,2021,OF,topps,GNC-8,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Generation Now
Kenley Jansen,Atlanta Braves,2022,2021,P,topps,USC166,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kenley Jansen,Atlanta Braves,2023,2022,P,topps,30,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vaughn Grissom,Atlanta Braves,2023,2022,"2B, SS",topps,275,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ronald Acuna Jr.,Atlanta Braves,2023,2022,OF,topps,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ozzie Albies,Atlanta Braves,2023,2022,2B,topps,T88-63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,
Drew Smyly,Atlanta Braves,2023,2022,P,topps,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ian Anderson,Atlanta Braves,2023,2022,P,topps,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
A.J. Minter,Atlanta Braves,2023,2022,P,topps,159,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
William Contreras,Atlanta Braves,2023,2022,"C, DH",topps,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ronald Acuna Jr.,Atlanta Braves,2023,2022,OF,topps,SMLB-3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stars of MLB
