name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,notes
Mike Ramsey,St. Louis Cardinals,1981,1980,"2B, SS",topps,366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Julio Gonzalez,St. Louis Cardinals,1983,1982,"2B, SS",topps,74,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Ramsey,St. Louis Cardinals,1982,1981,"2B, SS",topps,574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bob Shirley,St. Louis Cardinals,1982,1981,P,fleer,127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Danny Cox,St. Louis Cardinals,1985,1984,P,topps,499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Darrell Porter,St. Louis Cardinals,1985,1984,C,topps,525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jack Flaherty,St. Louis Cardinals,2020,2019,P,topps,155,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Seung-Hwan Oh,St. Louis Cardinals,2017,2016,P,topps,505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lane Thomas,St. Louis Cardinals,2021,2020,OF,topps,259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Carlos Martinez,St. Louis Cardinals,2021,2020,P,topps,496,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matt Carpenter,St. Louis Cardinals,2021,2020,3B,topps,566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Magrane,St. Louis Cardinals,1897,1987,P,donruss,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jack Flaherty,St. Louis Cardinals,2021,2020,P,topps,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kodi Whitley,St. Louis Cardinals,2021,2020,P,topps,145,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marcell Ozuna,St. Louis Cardinals,2019,2018,OF,topps,HW194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday Variant
Adam Wainwright,St. Louis Cardinals,2021,2020,P,topps,234,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
Tony Pena,St. Louis Cardinals,1989,1989,C,donruss,181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Willie McGee,St. Louis Cardinals,1990,1989,OF,fleer,253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Todd Zeile,St. Louis Cardinals,1991,1990,C,fleer,654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gerald Perry,St. Louis Cardinals,1992,1991,1B,donruss,468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Craig Wilson,St. Louis Cardinals,1990,1990,OF,donruss,544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pedro Guerrero,St. Louis Cardinals,1989,1988,1B,score,564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ozzie Smith,St. Louis Cardinals,1993,1992,SS,topps,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Topps Gold
Tim Jones,St. Louis Cardinals,1988,1988,"1B, 2B, 3B, SS",donruss,555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
David Green,St. Louis Cardinals,1985,1984,1B,topps,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Whitey Herzog,St. Louis Cardinals,1985,1984,manager,topps,683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bob Forsch,St. Louis Cardinals,1985,1984,P,topps,631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dave Von Ohlen,St. Louis Cardinals,1985,1984,P,topps,177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gene Tenace,St. Louis Cardinals,1982,1981,C,topps,631,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Todd Zeile,St. Louis Cardinals,1990,1989,C,leaf,221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ozzie Smith,St. Louis Cardinals,1990,1989,SS,score,285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ozzie Smith,St. Louis Cardinals,1989,1989,SS,donruss,201,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ozzie Smith,St. Louis Cardinals,1990,1989,SS,topps,590,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jose Oquendo,St. Louis Cardinals,1990,1989,2B,leaf,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Magrane,St. Louis Cardinals,1990,1989,P,leaf,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nick Plummer,St. Louis Cardinals,2015,2014,OF,bowman,151,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Tyler O'Neill,St. Louis Cardinals,2020,2019,OF,topps,39,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jedd Gyorko,St. Louis Cardinals,2019,2018,"2B, 3B",topps,261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Carlos Martinez,St. Louis Cardinals,2019,2018,P,topps,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jose Martinez,St. Louis Cardinals,2019,2018,1B,topps,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chris Duncan,St. Louis Cardinals,2009,2008,OF,topps,308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brian Barton,St. Louis Cardinals,2009,2008,OF,topps,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jason Isringhausen,St. Louis Cardinals,2009,2008,P,topps,527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vince Coleman,St. Louis Cardinals,1989,1988,OF,upper deck,253,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Willie McGee,St. Louis Cardinals,1989,1988,OF,upper deck,621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pedro Guerrero,St. Louis Cardinals,1989,1988,1B,upper deck,306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bob Forsch,St. Louis Cardinals,1982,1981,P,topps,775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joaquin Andujar,St. Louis Cardinals,1982,1981,P,topps,533,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jose DeLeon,St. Louis Cardinals,1988,1988,P,donruss,437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Steve Lake,St. Louis Cardinals,1987,1987,C,donruss,510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ken Dayley,St. Louis Cardinals,1987,1987,P,donruss,357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Milt Thompson,St. Louis Cardinals,1990,1990,OF,donruss,225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bob Tewksbury,St. Louis Cardinals,1991,1990,P,topps,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bob Forsch,St. Louis Cardinals,1988,1987,P,score,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Scott Terry,St. Louis Cardinals,1990,1989,P,fleer,261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tom Niedenfuer,St. Louis Cardinals,1991,1990,P,fleer,639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rod Booker,St. Louis Cardinals,1989,1988,3B,upper deck,644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
John Costello,St. Louis Cardinals,1989,1988,P,upper deck,625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tom Pagnozzi,St. Louis Cardinals,1990,1989,C,upper deck,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tom Lawless,St. Louis Cardinals,1989,1988,"2B, 3B",topps,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bernard Gilkey,St. Louis Cardinals,1993,1992,OF,topps,203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ray Lankford,St. Louis Cardinals,1991,1990,OF,topps,731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Luis Alicea,St. Louis Cardinals,1989,1988,2B,topps,281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dominic Leone,St. Louis Cardinals,2019,2018,P,topps,384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jose DeLeon,St. Louis Cardinals,1989,1988,P,upper deck,293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Luis Alicea,St. Louis Cardinals,1989,1988,2B,upper deck,281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pedro Guerrero,St. Louis Cardinals,1989,1988,1B,upper deck,306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Danny Cox,St. Louis Cardinals,1989,1988,P,upper deck,535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cris Carpenter,St. Louis Cardinals,1989,1988,P,upper deck,8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Yadier Molina,St. Louis Cardinals,2020,2019,C,topps,173,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
David Green,St. Louis Cardinals,1984,1984,1B,donruss,303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mark Salas,St. Louis Cardinals,1984,1984,C,donruss,547,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Darrell Porter,St. Louis Cardinals,1984,1984,C,donruss,353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kurt Kepshire,St. Louis Cardinals,1984,1984,P,donruss,382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Tracy Woodson,St. Louis Cardinals,1993,1992,3B,topps,457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Stan Royer,St. Louis Cardinals,1993,1992,"1B, 3B",topps,820,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coming Attraction
Andrew Miller,St. Louis Cardinals,2022,2021,P,topps,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Harrison Bader,St. Louis Cardinals,2022,2021,OF,topps,225,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nolan Arenado,St. Louis Cardinals,2022,2021,3B,topps,87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
