name,team,year,season,position,brand,card_number,horizontal,rookie_card,opening_day,asg,count,special,attax,future_stars,chrome,gallery,first_bowman,parallel,refractor,all_star_rookie,stadium_club,heritage,allen_ginter,auto,numbered,imitation,notes
Michael Kohn,Los Angeles Angels of Anaheim,2011,2010,P,topps,344,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fernando Rodney,Los Angeles Angels of Anaheim,2011,2010,P,topps,581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Buddy Boshers,Los Angeles Angels of Anaheim,2014,2013,P,topps,34,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vernon Wells,Los Angeles Angels of Anaheim,2013,2012,OF,topps,210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Erick Aybar,Los Angeles Angels of Anaheim,2014,2013,SS,topps,369,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Trout,Los Angeles Angels of Anaheim,2014,2013,OF,topps,364,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Series Two Checklist (Youngest to Hit for Cycle in AL)
Hank Conger,Los Angeles Angels of Anaheim,2014,2013,C,topps,549,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jered Weaver,Los Angeles Angels of Anaheim,2014,2013,P,topps,548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mike Trout,Los Angeles Angels of Anaheim,2014,2013,OF,topps,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mark Trumbo,Los Angeles Angels of Anaheim,2014,2013,1B,topps,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Matt Shoemaker,Los Angeles Angels of Anaheim,2014,2013,P,topps,163,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Garrett Richards,Los Angeles Angels of Anaheim,2014,2013,P,topps,306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joe Blanton,Los Angeles Angels of Anaheim,2014,2013,P,topps,269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chris Nelson,Los Angeles Angels of Anaheim,2014,2013,3B,topps,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chris Iannetta,Los Angeles Angels of Anaheim,2014,2013,C,topps,154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kole Calhoun,Los Angeles Angels of Anaheim,2014,2013,OF,topps,470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sean Burnett,Los Angeles Angels of Anaheim,2014,2013,P,topps,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Josh Hamilton,Los Angeles Angels of Anaheim,2014,2013,OF,topps,575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ernesto Frieri,Los Angeles Angels of Anaheim,2014,2013,P,topps,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
